,basement_b'N',basement_b'Y',state_b'AZ',state_b'IN',state_b'MA',state_b'MN',state_b'MO',state_b'ND',state_b'PA',state_b'R5',activity,Uppm,floor,lat,lon,zip
2821,0,1,0,0,1,0,0,0,0,0,59.20000088214874,2.43343,0,42.485,-71.392,1826
2822,1,0,1,0,0,0,0,0,0,0,55.5,3.11518,1,33.349,-112.491,85283
2823,1,0,0,0,0,0,0,0,0,1,96.19999647140503,0.414025,1,48.245,-93.784,55772
2824,0,1,0,0,1,0,0,0,0,0,133.19999647140503,1.69334,0,42.583,-72.592,1301
2825,1,0,0,0,0,0,0,1,0,0,580.8999929428101,1.3624,1,48.767,-97.552,58262
2826,1,0,1,0,0,0,0,0,0,0,281.19999647140503,2.99849,1,32.904,-111.344,85623
2827,0,1,0,0,0,0,1,0,0,0,44.400001764297485,1.68632,0,38.64,-90.444,63026
2828,0,1,0,0,0,0,1,0,0,0,22.200000882148743,2.10811,0,39.008,-94.347,64034
2829,1,0,1,0,0,0,0,0,0,0,151.69999647140503,3.11518,1,33.349,-112.491,85016
2830,1,0,0,0,0,0,0,0,1,0,466.2000141143799,2.09744,1,39.871,-77.218,17325
2831,1,0,0,1,0,0,0,0,0,0,466.2000141143799,2.18034,1,39.393,-87.116,47834
2832,1,0,1,0,0,0,0,0,0,0,37.0,3.11518,1,33.349,-112.491,85013
2833,0,1,0,0,0,0,0,0,1,0,162.80000352859497,2.39804,0,41.649,-75.304,18431
2834,0,1,0,0,1,0,0,0,0,0,577.2000141143799,2.43343,0,42.485,-71.392,1801
2835,0,1,0,0,0,0,1,0,0,0,7.400000110268593,1.66622,0,38.636,-90.245,63117
2836,0,1,0,0,1,0,0,0,0,0,122.09999823570251,2.04101,0,42.289,-70.776,2186
2837,1,0,1,0,0,0,0,0,0,0,59.20000088214874,3.11518,1,33.349,-112.491,85351
2838,1,0,0,0,0,0,1,0,0,0,3.7000000551342964,2.02058,1,36.774,-91.886,65793
2839,0,1,0,0,0,0,0,1,0,0,939.7999858856201,1.99276,0,46.113,-103.52,58623
2840,1,0,0,1,0,0,0,0,0,0,118.40000176429749,2.17969,1,39.782,-86.138,46278
2841,0,1,0,1,0,0,0,0,0,0,703.0,1.12399,0,41.617,-86.29,46561
2842,0,1,0,0,1,0,0,0,0,0,70.29999911785126,2.00698,0,42.639,-70.905,1923
2843,0,1,0,0,0,0,0,0,1,0,29.60000044107437,2.56866,0,40.468,-79.982,15126
2844,1,0,0,0,0,0,0,0,1,0,358.89999294281006,2.56866,1,40.468,-79.982,15146
2845,0,1,0,0,0,0,0,1,0,0,22.200000882148743,1.48424,0,46.936,-98.071,58072
2846,0,1,0,0,0,0,0,0,1,0,166.5,3.28,0,40.007,-75.135,19135
2847,0,1,0,0,0,1,0,0,0,0,111.0,0.505752,0,48.771,-94.905,56623
2848,0,1,0,0,0,0,1,0,0,0,14.800000220537186,2.2417,1,40.429,-95.423,64482
2849,0,1,0,0,0,0,0,0,0,1,125.80000352859497,1.42659,1,44.716,-95.868,56241
2850,0,1,0,0,0,1,0,0,0,0,1480.0,1.47264,0,45.426,-96.41,56225
2851,0,1,0,0,0,0,0,1,0,0,429.2000141143799,1.48424,0,46.936,-98.071,58461
2852,1,0,0,1,0,0,0,0,0,0,133.19999647140503,2.19017,1,40.072,-86.052,46060
2853,0,1,0,0,0,0,0,1,0,0,185.0,1.36463,1,46.265,-96.948,58041
2854,1,0,1,0,0,0,0,0,0,0,33.29999911785126,2.71407,1,35.704,-113.757,86401
2855,0,1,0,0,0,1,0,0,0,0,25.89999955892563,0.907991,1,45.005,-93.477,55437
2856,1,0,0,0,0,0,1,0,0,0,173.89999294281006,1.73471,1,37.157,-91.4,65438
2857,0,1,0,0,0,0,0,0,1,0,636.4000282287598,2.04444,0,40.415,-76.78,17109
2858,0,1,0,1,0,0,0,0,0,0,11.100000441074371,2.13598,0,39.161,-86.523,47401
2859,1,0,1,0,0,0,0,0,0,0,48.099998235702515,2.34707,1,31.879,-109.751,85607
2860,0,1,0,0,0,0,0,0,1,0,29.60000044107437,2.40263,1,41.772,-77.255,16936
2861,0,1,0,0,0,0,0,1,0,0,251.60000705718994,1.32247,0,47.457,-98.883,58421
2862,1,0,0,0,0,0,1,0,0,0,66.59999823570251,2.14794,1,36.716,-90.406,63945
2863,0,1,0,1,0,0,0,0,0,0,70.29999911785126,2.39476,0,40.438,-85.006,47371
2864,1,0,0,0,0,0,1,0,0,0,11.100000441074371,1.92957,1,38.728,-93.285,65332
2865,1,0,1,0,0,0,0,0,0,0,51.79999911785126,2.34707,1,31.879,-109.751,85635
2866,0,1,0,0,0,1,0,0,0,0,11.100000441074371,0.428565,0,45.273,-93.246,55421
2867,0,1,0,0,0,0,0,0,0,1,133.19999647140503,0.552472,0,47.974,-94.937,56671
2868,0,1,0,1,0,0,0,0,0,0,111.0,1.16237,0,41.597,-85.859,46516
2869,0,1,0,0,0,0,0,0,1,0,362.60000705718994,2.55323,0,40.682,-80.35,15005
2870,0,1,0,0,0,0,0,1,0,0,29.60000044107437,1.38757,0,48.369,-97.721,58270
2871,0,1,0,1,0,0,0,0,0,0,22.200000882148743,2.20395,0,39.864,-85.01,47374
2872,0,1,0,0,0,0,1,0,0,0,29.60000044107437,2.10811,0,39.008,-94.347,64015
2873,0,1,0,0,0,0,0,0,1,0,669.7000141143799,2.61898,0,40.912,-79.913,16057
2874,0,1,0,0,0,0,0,1,0,0,18.5,1.85971,0,46.433,-102.46,58647
2875,0,1,0,0,1,0,0,0,0,0,381.10000705718994,2.5116,0,42.351,-71.908,1440
2876,0,1,0,0,0,0,0,1,0,0,162.80000352859497,1.15412,0,48.269,-98.72,58301
2877,0,1,0,0,0,0,1,0,0,0,103.59999823570251,2.10811,0,39.008,-94.347,64030
2878,0,1,0,0,0,0,1,0,0,0,99.90000176429749,1.66622,0,38.636,-90.245,63125
2879,0,1,0,0,0,0,0,0,1,0,251.60000705718994,2.84751,0,41.789,-76.516,18840
2880,0,1,0,0,0,0,0,0,1,0,1121.0999717712402,2.55323,0,40.682,-80.35,15003
2881,0,1,0,1,0,0,0,0,0,0,203.5,2.17969,0,39.782,-86.138,46205
2882,1,0,1,0,0,0,0,0,0,0,218.30000352859497,3.11518,1,33.349,-112.491,85203
2883,0,1,0,0,0,0,0,0,1,0,92.5,2.37618,0,40.311,-79.468,15642
2884,1,0,0,0,0,0,1,0,0,0,11.100000441074371,1.77056,1,37.607,-91.508,65560
2885,0,1,0,0,0,0,0,0,1,0,107.30000352859497,2.61898,0,40.912,-79.913,16055
2886,0,1,0,0,0,0,0,0,1,0,351.5,2.55323,0,40.682,-80.35,15027
2887,0,1,0,0,1,0,0,0,0,0,29.60000044107437,1.68913,0,41.757,-71.089,2766
2888,0,1,0,0,0,0,0,0,1,0,166.5,2.00134,0,39.92,-79.647,15459
2889,0,1,0,0,0,0,0,0,1,0,207.19999647140503,2.67869,0,41.177,-75.989,18640
2890,1,0,0,1,0,0,0,0,0,0,318.2000141143799,1.88689,1,40.75,-86.865,47926
2891,1,0,0,0,0,0,0,0,1,0,59.20000088214874,3.3116,1,40.613,-75.593,18103
2892,0,1,0,0,0,0,1,0,0,0,440.2999858856201,1.72085,0,38.411,-91.075,63068
2893,0,1,0,0,0,0,0,0,1,0,48.099998235702515,2.61898,0,40.912,-79.913,16001
2894,0,1,0,0,0,0,0,0,1,0,188.69999647140503,2.67031,0,40.852,-76.709,17801
2895,0,1,0,0,1,0,0,0,0,0,18.5,2.43343,0,42.485,-71.392,1821
2896,0,1,0,0,0,0,0,1,0,0,29.60000044107437,1.62023,0,47.922,-97.457,58201
2897,1,0,0,1,0,0,0,0,0,0,965.7000141143799,2.49759,1,41.091,-85.067,46805
2898,0,1,0,0,0,0,0,0,1,0,166.5,2.61898,0,40.912,-79.913,16001
2899,1,0,1,0,0,0,0,0,0,0,48.099998235702515,3.11518,1,33.349,-112.491,85351
2900,0,1,0,0,0,1,0,0,0,0,70.29999911785126,0.622088,0,47.588,-92.462,55807
2901,1,0,0,0,0,0,1,0,0,0,44.400001764297485,2.11137,1,39.352,-93.99,64085
2902,0,1,0,0,1,0,0,0,0,0,214.60000705718994,1.68913,0,41.757,-71.089,2769
2903,0,1,0,0,1,0,0,0,0,0,373.7000141143799,1.69334,0,42.583,-72.592,1351
2904,1,0,0,1,0,0,0,0,0,0,85.09999823570251,2.14045,1,38.685,-85.748,47170
2905,1,0,0,0,0,0,1,0,0,0,148.0,1.88461,1,37.053,-89.569,63801
2906,1,0,0,0,0,0,1,0,0,0,703.0,1.77434,1,38.44,-91.508,65041
2907,1,0,1,0,0,0,0,0,0,0,81.40000176429749,3.43326,1,32.097,-111.789,85715
2908,0,1,0,0,0,0,1,0,0,0,40.70000088214874,1.66622,0,38.636,-90.245,63123
2909,0,1,0,0,0,0,0,1,0,0,185.0,1.62023,0,47.922,-97.457,58201
2910,1,0,1,0,0,0,0,0,0,0,111.0,3.11518,1,33.349,-112.491,85027
2911,0,1,0,0,1,0,0,0,0,0,125.80000352859497,2.43343,0,42.485,-71.392,1720
2912,0,1,0,1,0,0,0,0,0,0,114.69999647140503,1.98755,0,39.431,-87.39,47803
2913,0,1,0,0,0,0,0,0,0,1,22.200000882148743,0.603508,0,47.72,-90.388,55605
2914,0,1,0,0,1,0,0,0,0,0,55.5,1.82664,0,42.34,-72.664,1039
2915,0,1,0,0,1,0,0,0,0,0,7.400000110268593,2.04101,0,42.289,-70.776,2192
2916,0,1,0,0,0,0,0,0,1,0,529.1000070571899,3.28155,0,40.754,-75.308,18055
2917,0,1,0,0,0,0,1,0,0,0,107.30000352859497,2.10811,0,39.008,-94.347,64055
2918,0,1,0,0,0,0,0,0,1,0,114.69999647140503,3.28155,0,40.754,-75.308,18042
2919,0,1,0,1,0,0,0,0,0,0,229.39999294281006,1.30385,0,41.549,-86.742,46350
2920,1,0,0,1,0,0,0,0,0,0,22.200000882148743,2.29935,1,41.139,-85.505,46723
2921,0,1,0,0,1,0,0,0,0,0,18.5,1.96705,0,42.135,-72.632,1020
2922,0,1,0,1,0,0,0,0,0,0,159.10000705718994,2.49759,0,41.091,-85.067,46804
2923,0,1,0,0,1,0,0,0,0,0,425.5,2.5116,0,42.351,-71.908,1566
2924,0,1,0,0,1,0,0,0,0,0,92.5,1.68913,0,41.757,-71.089,2790
2925,1,0,0,0,0,0,0,1,0,0,51.79999911785126,1.85971,0,46.433,-102.46,58642
2926,0,1,0,0,0,0,0,0,0,1,122.09999823570251,0.695222,0,43.641,-84.847,48858
2927,0,1,0,0,1,0,0,0,0,0,299.7000141143799,2.43343,0,42.485,-71.392,2148
2928,0,1,1,0,0,0,0,0,0,0,66.59999823570251,2.66527,0,34.6,-112.554,86303
2929,0,1,0,0,0,0,0,0,0,1,29.60000044107437,0.695222,0,43.641,-84.847,48858
2930,0,1,0,0,0,0,0,0,1,0,151.69999647140503,2.67869,0,41.177,-75.989,18640
2931,0,1,0,0,0,0,0,0,1,0,255.30000352859497,2.05186,0,40.164,-77.266,17013
2932,0,1,0,0,0,0,0,1,0,0,262.69999647140503,1.40135,0,46.457,-98.535,58458
2933,0,1,0,0,0,0,0,0,1,0,51.79999911785126,2.88244,0,40.918,-75.708,18240
2934,0,1,0,0,0,0,0,1,0,0,85.09999823570251,1.34841,1,46.456,-97.657,58060
2935,0,1,0,0,0,0,0,0,0,1,477.2999858856201,0.678591,0,46.053,-89.515,54538
2936,1,0,0,0,0,0,1,0,0,0,817.7000141143799,1.85036,1,39.344,-91.171,63441
2937,1,0,1,0,0,0,0,0,0,0,11.100000441074371,3.11518,1,33.349,-112.491,85253
2938,0,1,0,0,0,0,0,1,0,0,481.0,1.97395,0,46.097,-102.528,58639
2939,0,1,0,0,1,0,0,0,0,0,999.0,1.42956,0,41.987,-70.736,2043
2940,0,1,0,0,0,0,0,1,0,0,25.89999955892563,1.85971,0,46.433,-102.46,58646
2941,1,0,1,0,0,0,0,0,0,0,577.2000141143799,2.71407,1,35.704,-113.757,86403
2942,0,1,0,0,0,0,1,0,0,0,48.099998235702515,1.76109,0,38.506,-92.28,65109
2943,0,1,0,1,0,0,0,0,0,0,70.29999911785126,2.09198,0,40.389,-86.894,47905
2944,0,1,0,0,0,1,0,0,0,0,22.200000882148743,0.622088,0,47.588,-92.462,55792
2945,0,1,0,0,1,0,0,0,0,0,33.29999911785126,2.04101,0,42.289,-70.776,2169
2946,0,1,0,0,0,0,1,0,0,0,188.69999647140503,2.10811,0,39.008,-94.347,64088
2947,1,0,0,0,0,0,1,0,0,0,29.60000044107437,1.84319,1,37.432,-93.85,65646
2948,0,1,0,1,0,0,0,0,0,0,129.5,2.24448,0,40.846,-85.794,46992
2949,0,1,0,0,1,0,0,0,0,0,66.59999823570251,0.0,0,41.777,-70.257,2559
2950,0,1,0,0,0,0,0,0,1,0,25.89999955892563,2.61898,0,40.912,-79.913,16051
2951,0,1,0,0,0,1,0,0,0,0,18.5,0.479352,0,45.504,-92.907,55056
2952,0,1,0,0,1,0,0,0,0,0,44.400001764297485,2.00698,0,42.639,-70.905,1970
2953,0,1,0,0,1,0,0,0,0,0,29.60000044107437,1.96705,0,42.135,-72.632,1030
2954,1,0,0,0,0,0,1,0,0,0,259.0,2.09233,1,39.31,-94.42,64060
2955,0,1,0,0,0,1,0,0,0,0,44.400001764297485,0.907991,0,45.005,-93.477,55424
2956,0,1,0,0,0,0,0,0,1,0,40.70000088214874,2.05186,1,40.164,-77.266,17013
2957,1,0,1,0,0,0,0,0,0,0,70.29999911785126,3.43326,1,32.097,-111.789,85741
2958,0,1,0,0,1,0,0,0,0,0,255.30000352859497,1.82664,0,42.34,-72.664,1053
2959,0,1,0,0,0,0,0,0,1,0,74.0,2.24475,0,41.302,-80.258,16125
2960,1,0,0,1,0,0,0,0,0,0,44.400001764297485,2.49759,1,41.091,-85.067,46804
2961,0,1,0,0,0,0,0,0,1,0,277.5,2.38025,0,41.401,-79.759,16038
2962,1,0,0,1,0,0,0,0,0,0,18.5,2.22498,1,40.516,-85.655,46933
2963,0,1,0,0,1,0,0,0,0,0,55.5,2.43343,0,42.485,-71.392,1851
2964,0,1,0,0,1,0,0,0,0,0,48.099998235702515,1.61977,0,42.371,-73.207,1201
2965,0,1,0,1,0,0,0,0,0,0,99.90000176429749,1.12399,0,41.617,-86.29,46614
2966,0,1,0,0,1,0,0,0,0,0,107.30000352859497,2.43343,0,42.485,-71.392,2174
2967,0,1,0,0,1,0,0,0,0,0,162.80000352859497,1.42956,0,41.987,-70.736,2346
2968,1,0,0,0,1,0,0,0,0,0,140.59999823570251,2.04101,1,42.289,-70.776,2184
2969,0,1,0,0,0,0,1,0,0,0,721.5,1.68632,0,38.64,-90.444,63033
2970,1,0,1,0,0,0,0,0,0,0,96.19999647140503,3.11518,1,33.349,-112.491,85014
2971,0,1,0,0,0,1,0,0,0,0,77.69999647140503,1.15076,0,44.824,-94.272,55336
2972,0,1,0,0,1,0,0,0,0,0,55.5,2.04101,0,42.289,-70.776,2186
2973,0,1,0,0,0,0,1,0,0,0,107.30000352859497,1.79642,0,36.71,-93.829,65747
2974,1,0,0,0,0,0,1,0,0,0,284.89999294281006,2.02058,1,36.774,-91.886,65775
2975,0,1,0,0,0,0,0,1,0,0,70.29999911785126,1.3624,0,48.767,-97.552,58238
2976,0,1,0,1,0,0,0,0,0,0,677.0999717712402,1.95622,0,38.311,-87.588,47666
2977,0,1,0,0,0,0,0,0,1,0,173.89999294281006,3.15469,1,41.058,-75.339,18058
2978,1,0,0,0,0,0,1,0,0,0,873.2000141143799,2.17261,1,37.81,-90.473,63601
2979,1,0,1,0,0,0,0,0,0,0,77.69999647140503,3.43326,1,32.097,-111.789,85701
2980,0,1,0,0,0,0,0,0,1,0,33.29999911785126,2.57879,0,40.189,-80.249,15301
2981,0,1,0,0,0,0,0,0,1,0,55.5,2.48365,0,40.367,-76.458,17026
2982,1,0,0,0,0,0,1,0,0,0,11.100000441074371,1.79311,1,37.203,-94.34,64836
2983,1,0,0,1,0,0,0,0,0,0,129.5,2.2372,3,40.769,-86.045,46970
2984,0,1,0,0,0,0,0,0,1,0,33.29999911785126,3.28,0,40.007,-75.135,19154
2985,0,1,0,0,0,0,0,1,0,0,66.59999823570251,1.70553,1,46.933,-97.248,58103
2986,0,1,0,0,0,0,0,0,0,1,77.69999647140503,0.88449,0,44.416,-88.465,54115
2987,1,0,0,0,1,0,0,0,0,0,325.60000705718994,1.42956,1,41.987,-70.736,2339
2988,0,1,0,0,0,0,0,0,1,0,0.0,2.61898,0,40.912,-79.913,16052
2989,0,1,0,0,0,0,0,1,0,0,244.19999647140503,1.91522,0,46.811,-102.655,58601
2990,1,0,1,0,0,0,0,0,0,0,37.0,3.43326,1,32.097,-111.789,85713
2991,0,1,0,0,0,0,0,0,1,0,270.10000705718994,2.40263,0,41.772,-77.255,16933
2992,0,1,0,0,1,0,0,0,0,0,70.29999911785126,2.43343,0,42.485,-71.392,1450
2993,1,0,0,1,0,0,0,0,0,0,55.5,2.49759,1,41.091,-85.067,46808
2994,0,1,0,0,0,0,0,0,1,0,495.7999858856201,2.56866,0,40.468,-79.982,15102
2995,0,1,0,0,1,0,0,0,0,0,292.30000352859497,1.61977,0,42.371,-73.207,1201
2996,0,1,0,0,0,1,0,0,0,0,144.30000352859497,1.29814,0,43.671,-92.752,55912
2997,0,1,0,0,0,0,0,0,1,0,44.400001764297485,2.56866,0,40.468,-79.982,15112
2998,0,1,0,0,1,0,0,0,0,0,44.400001764297485,0.0,0,41.777,-70.257,2648
2999,0,1,0,0,0,1,0,0,0,0,62.900001764297485,1.12344,0,45.552,-94.613,56301
3000,0,1,1,0,0,0,0,0,0,0,344.10000705718994,2.66527,0,34.6,-112.554,86301
3001,0,1,0,0,1,0,0,0,0,0,92.5,1.68913,0,41.757,-71.089,2748
3002,0,1,0,0,0,1,0,0,0,0,125.80000352859497,1.34316,0,43.674,-93.948,56013
3003,0,1,0,0,0,0,1,0,0,0,74.0,1.66622,0,38.636,-90.245,63122
3004,1,0,0,0,0,0,0,0,1,0,33.29999911785126,2.09744,1,39.871,-77.218,17350
3005,0,1,0,0,0,0,0,1,0,0,99.90000176429749,1.70553,0,46.933,-97.248,58103
3006,0,1,0,0,0,0,0,0,0,1,48.099998235702515,0.515124,1,47.51,-93.632,56636
3007,1,0,0,1,0,0,0,0,0,0,85.09999823570251,1.88689,1,40.75,-86.865,47960
3008,0,1,0,0,0,0,1,0,0,0,62.900001764297485,1.74171,0,37.877,-91.792,65401
3009,1,0,1,0,0,0,0,0,0,0,51.79999911785126,3.11518,1,33.349,-112.491,85301
3010,0,1,0,0,0,0,0,1,0,0,59.20000088214874,1.70512,0,46.286,-100.24,58552
3011,0,1,0,0,1,0,0,0,0,0,40.70000088214874,2.04101,0,42.289,-70.776,2181
3012,0,1,0,0,0,0,1,0,0,0,140.59999823570251,2.10811,0,39.008,-94.347,64055
3013,0,1,0,0,0,0,1,0,0,0,18.5,1.77434,0,38.44,-91.508,65066
3014,0,1,0,0,0,0,0,1,0,0,66.59999823570251,1.65751,0,48.344,-103.479,58801
3015,1,0,1,0,0,0,0,0,0,0,162.80000352859497,3.11518,1,33.349,-112.491,85351
3016,0,1,0,1,0,0,0,0,0,0,51.79999911785126,2.49759,0,41.091,-85.067,46815
3017,1,0,0,1,0,0,0,0,0,0,155.39999294281006,2.17969,1,39.782,-86.138,46256
3018,0,1,0,0,0,0,0,1,0,0,37.0,1.97395,0,46.097,-102.528,58649
3019,0,1,0,0,0,0,0,0,1,0,196.10000705718994,2.37216,0,40.991,-80.334,16112
3020,1,0,0,0,0,0,1,0,0,0,40.70000088214874,1.74738,1,37.658,-92.59,65536
3021,1,0,0,0,0,0,1,0,0,0,96.19999647140503,1.9662,1,39.495,-92.001,65263
3022,0,1,0,0,0,0,0,0,0,1,207.19999647140503,0.678591,0,46.053,-89.515,54538
3023,0,1,0,0,0,0,0,1,0,0,118.40000176429749,1.62023,0,47.922,-97.457,58212
3024,0,1,0,0,0,1,0,0,0,0,144.30000352859497,0.717261,1,46.592,-92.677,55720
3025,1,0,1,0,0,0,0,0,0,0,122.09999823570251,3.11518,1,33.349,-112.491,85282
3026,0,1,0,0,0,0,0,0,1,0,77.69999647140503,1.84932,0,40.398,-77.263,17040
3027,0,1,0,0,0,0,0,0,1,0,340.39999294281006,2.5027,0,40.416,-75.927,19540
3028,1,0,0,0,0,0,0,0,0,1,96.19999647140503,0.695222,1,43.641,-84.847,48858
3029,0,1,0,0,0,0,0,0,1,0,96.19999647140503,2.74915,0,41.821,-75.801,18839
3030,1,0,0,1,0,0,0,0,0,0,92.5,2.17969,1,39.782,-86.138,46226
3031,1,0,0,0,0,0,0,1,0,0,144.30000352859497,1.99276,1,46.113,-103.52,58653
3032,1,0,0,1,0,0,0,0,0,0,148.0,2.08592,1,40.162,-85.719,46011
3033,1,0,0,0,0,0,0,0,0,1,114.69999647140503,0.935171,1,45.424,-91.848,54829
3034,0,1,0,1,0,0,0,0,0,0,11.100000441074371,1.69837,0,41.509,-87.073,46304
3035,0,1,0,0,1,0,0,0,0,0,14.800000220537186,1.68913,0,41.757,-71.089,2760
3036,0,1,0,0,1,0,0,0,0,0,66.59999823570251,2.04101,0,42.289,-70.776,2056
3037,0,1,0,0,0,0,0,0,0,1,1121.0999717712402,0.544319,0,46.949,-94.325,56633
3038,0,1,0,0,0,0,1,0,0,0,111.0,2.10811,0,39.008,-94.347,64128
3039,0,1,0,0,0,0,0,1,0,0,118.40000176429749,1.70512,0,46.286,-100.24,58573
3040,0,1,0,0,0,0,0,0,1,0,11.100000441074371,2.4165,1,41.343,-77.065,17756
3041,0,1,0,0,0,1,0,0,0,0,273.80000352859497,1.21464,0,44.372,-93.73,56069
3042,1,0,0,1,0,0,0,0,0,0,0.0,2.06733,1,39.206,-85.898,47203
3043,0,1,0,0,0,0,1,0,0,0,166.5,1.66622,0,38.636,-90.245,63129
3044,0,1,0,1,0,0,0,0,0,0,18.5,1.8806,0,39.103,-85.262,47031
3045,0,1,0,0,0,0,1,0,0,0,107.30000352859497,2.09233,0,39.31,-94.42,64068
3046,0,1,0,0,1,0,0,0,0,0,88.80000352859497,0.0,0,41.777,-70.257,2660
3047,1,0,0,0,0,0,1,0,0,0,281.19999647140503,1.64694,1,38.214,-92.428,65026
3048,0,1,0,0,0,1,0,0,0,0,133.19999647140503,0.976144,1,44.672,-93.066,55124
3049,0,1,0,0,1,0,0,0,0,0,85.09999823570251,2.43343,0,42.485,-71.392,1701
3050,0,1,0,0,0,0,0,1,0,0,188.69999647140503,1.91522,0,46.811,-102.655,58601
3051,1,0,0,0,0,0,1,0,0,0,136.90000176429749,1.79311,1,37.203,-94.34,64849
3052,0,1,0,0,0,0,0,0,1,0,37.0,3.28,0,40.007,-75.135,19146
3053,1,0,0,1,0,0,0,0,0,0,59.20000088214874,2.11897,1,39.49,-86.102,46143
3054,0,1,0,0,0,0,1,0,0,0,333.0,1.66622,0,38.636,-90.245,63125
3055,0,1,0,0,0,0,0,0,1,0,33.29999911785126,3.28,0,40.007,-75.135,19111
3056,0,1,0,1,0,0,0,0,0,0,203.5,2.49759,0,41.091,-85.067,46805
3057,0,1,0,0,0,0,0,0,1,0,148.0,1.90071,0,39.972,-79.028,15541
3058,1,0,1,0,0,0,0,0,0,0,48.099998235702515,2.66527,1,34.6,-112.554,86301
3059,1,0,1,0,0,0,0,0,0,0,144.30000352859497,2.71407,1,35.704,-113.757,86403
3060,0,1,0,0,1,0,0,0,0,0,329.2999858856201,2.43343,0,42.485,-71.392,2180
3061,0,1,0,0,0,1,0,0,0,0,288.60000705718994,1.10061,0,44.821,-93.803,55318
3062,1,0,0,0,0,0,0,0,0,1,11.100000441074371,0.552472,1,47.974,-94.937,56633
3063,0,1,0,0,0,0,0,1,0,0,118.40000176429749,1.70553,0,46.933,-97.248,58103
3064,1,0,0,0,1,0,0,0,0,0,0.0,2.00698,1,42.639,-70.905,1951
3065,0,1,0,1,0,0,0,0,0,0,62.900001764297485,1.93261,0,39.145,-84.973,47025
3066,0,1,0,0,0,0,0,0,1,0,802.9000282287598,2.56866,0,40.468,-79.982,15026
3067,1,0,0,1,0,0,0,0,0,0,88.80000352859497,2.17814,1,38.092,-87.272,47630
3068,1,0,1,0,0,0,0,0,0,0,358.89999294281006,3.11518,1,33.349,-112.491,85338
3069,0,1,0,1,0,0,0,0,0,0,62.900001764297485,1.93676,0,38.997,-85.628,47265
3070,1,0,1,0,0,0,0,0,0,0,3.7000000551342964,3.11518,1,33.349,-112.491,85039
3071,1,0,0,0,0,0,1,0,0,0,48.099998235702515,1.32068,1,36.629,-94.348,64831
3072,0,1,0,1,0,0,0,0,0,0,266.39999294281006,1.58091,0,41.244,-85.861,46580
3073,0,1,0,1,0,0,0,0,0,0,29.60000044107437,2.20472,1,39.931,-85.396,47387
3074,0,1,0,0,1,0,0,0,0,0,1180.2999858856201,1.82664,0,42.34,-72.664,1027
3075,1,0,0,0,0,0,0,1,0,0,2948.899887084961,1.77863,1,46.717,-101.283,58563
3076,0,1,0,0,0,0,0,1,0,0,81.40000176429749,1.8278,0,46.358,-101.639,58533
3077,0,1,0,0,0,1,0,0,0,0,651.2000141143799,1.29814,1,43.671,-92.752,55917
3078,0,1,0,0,0,0,0,0,0,1,25.89999955892563,1.14643,0,44.789,-88.766,54416
3079,0,1,0,1,0,0,0,0,0,0,788.0999717712402,2.14807,0,38.6,-86.105,47108
3080,0,1,0,0,0,0,0,0,1,0,37.0,2.5027,0,40.416,-75.927,19526
3081,0,1,0,0,0,0,0,0,0,1,66.59999823570251,0.869524,0,46.7,-88.352,49908
3082,0,1,0,0,0,0,0,0,1,0,88.80000352859497,2.39804,0,41.649,-75.304,18436
3083,1,0,0,0,0,0,1,0,0,0,29.60000044107437,1.88461,1,37.053,-89.569,63801
3084,0,1,0,1,0,0,0,0,0,0,185.0,2.29213,1,40.04,-86.893,47933
3085,0,1,0,1,0,0,0,0,0,0,373.7000141143799,1.12399,0,41.617,-86.29,46637
3086,0,1,0,0,0,0,0,1,0,0,7.400000110268593,1.54905,0,46.977,-100.469,58504
3087,0,1,0,0,0,0,1,0,0,0,125.80000352859497,1.84293,0,37.258,-93.342,65802
3088,1,0,0,1,0,0,0,0,0,0,18.5,2.49759,1,41.091,-85.067,46815
3089,0,1,0,0,0,0,1,0,0,0,48.099998235702515,1.66622,0,38.636,-90.245,63126
3090,0,1,0,0,0,0,0,0,1,0,99.90000176429749,2.74915,0,41.821,-75.801,18623
3091,0,1,0,0,0,0,0,0,1,0,381.10000705718994,2.53277,0,41.332,-75.034,18336
3092,1,0,1,0,0,0,0,0,0,0,33.29999911785126,3.11518,1,33.349,-112.491,85351
3093,0,1,0,1,0,0,0,0,0,0,48.099998235702515,2.06239,1,38.477,-85.708,47130
3094,0,1,0,0,1,0,0,0,0,0,162.80000352859497,1.42956,0,41.987,-70.736,2339
3095,1,0,0,0,0,0,1,0,0,0,55.5,1.53779,1,36.747,-93.456,65686
3096,0,1,0,0,1,0,0,0,0,0,133.19999647140503,2.43343,0,42.485,-71.392,2160
3097,0,1,0,0,0,0,0,0,1,0,188.69999647140503,2.38025,0,41.401,-79.759,16301
3098,1,0,0,0,0,0,0,0,1,0,88.80000352859497,2.49651,1,39.92,-76.727,17368
3099,0,1,0,0,1,0,0,0,0,0,392.2000141143799,1.42956,0,41.987,-70.736,2401
3100,0,1,0,0,0,0,0,1,0,0,233.10000705718994,1.3624,0,48.767,-97.552,58220
3101,0,1,0,0,0,0,0,0,1,0,70.29999911785126,2.72934,0,41.192,-79.421,16233
3102,0,1,0,1,0,0,0,0,0,0,122.09999823570251,1.79318,0,41.472,-87.376,46323
